HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed,TimeOfDay,TimeOfYear
090,5,050,9,0.677083333333333,0.725142694063927
070,5,090,5,0.690972222222222,0.725180745814307
000,0,070,5,0.705555555555556,0.725220700152207
040,9,000,0,0.71875,0.725256849315069
100,10,040,9,0.732638888888889,0.725294901065449
090,10,100,10,0.746527777777778,0.72533295281583
090,9,090,10,0.747222222222222,0.725334855403349
110,9,090,9,0.760416666666667,0.72537100456621
110,11,110,9,0.774305555555556,0.725409056316591
110,9,110,11,0.788194444444444,0.725447108066971
110,10,110,9,0.788888888888889,0.72544901065449
120,10,110,10,0.802083333333333,0.725485159817352
120,9,120,10,0.815972222222222,0.725523211567732
110,15,120,9,0.829861111111111,0.725561263318113
110,14,110,15,0.830555555555556,0.725563165905632
100,15,110,14,0.84375,0.725599315068493
110,14,100,15,0.857638888888889,0.725637366818874
110,13,110,14,0.871527777777778,0.725675418569254
110,13,110,13,0.885416666666667,0.725713470319635
120,10,110,13,0.899305555555556,0.725751522070015
130,11,120,10,0.913194444444444,0.725789573820396
140,9,130,11,0.927083333333333,0.725827625570776
160,11,140,9,0.940972222222222,0.725865677321157
160,11,160,11,0.954861111111111,0.725903729071537
170,13,160,11,0.96875,0.725941780821918
170,15,170,13,0.982638888888889,0.725979832572298
170,13,170,15,0.996527777777778,0.726017884322679
170,11,170,13,0.997222222222222,0.726019786910198
,,170,11,0.999305555555556,0.726025494672755
180,13,,,0.0104166666666667,0.726055936073059
200,8,180,13,0.0243055555555556,0.72609398782344
350,7,200,8,0.0381944444444444,0.72613203957382
,,350,7,0.0513888888888889,0.726168188736682
010,6,,,0.0659722222222222,0.726208143074581
030,5,010,6,0.0798611111111111,0.726246194824962
030,5,030,5,0.0805555555555556,0.726248097412481
080,6,030,5,0.09375,0.726284246575343
110,3,080,6,0.107638888888889,0.726322298325723
090,5,110,3,0.121527777777778,0.726360350076104
100,6,090,5,0.122222222222222,0.726362252663623
000,0,100,6,0.134722222222222,0.726396499238965
080,6,000,0,0.149305555555556,0.726436453576864
040,6,080,6,0.163194444444444,0.726474505327245
000,0,040,6,0.163888888888889,0.726476407914764
110,6,000,0,0.177083333333333,0.726512557077626
100,7,110,6,0.190972222222222,0.726550608828006
110,6,100,7,0.204861111111111,0.726588660578387
120,3,110,6,0.205555555555556,0.726590563165906
110,6,120,3,0.21875,0.726626712328767
130,8,110,6,0.232638888888889,0.726664764079148
120,8,130,8,0.246527777777778,0.726702815829528
130,8,120,8,0.247222222222222,0.726704718417047
120,8,130,8,0.260416666666667,0.726740867579909
140,7,120,8,0.274305555555556,0.726778919330289
130,6,140,7,0.288888888888889,0.726818873668189
140,7,130,6,0.302083333333333,0.72685502283105
140,6,140,7,0.315972222222222,0.726893074581431
160,8,140,6,0.329861111111111,0.726931126331811
160,8,160,8,0.330555555555556,0.72693302891933
170,7,160,8,0.34375,0.726969178082192
180,9,170,7,0.357638888888889,0.727007229832572
180,8,180,9,0.371527777777778,0.727045281582953
180,7,180,8,0.372222222222222,0.727047184170472
180,8,180,7,0.385416666666667,0.727083333333333
190,9,180,8,0.399305555555556,0.727121385083714
190,11,190,9,0.413194444444444,0.727159436834094
200,13,190,11,0.427083333333333,0.727197488584475
190,13,200,13,0.440972222222222,0.727235540334855
190,16,190,13,0.454861111111111,0.727273592085236
200,15,190,16,0.46875,0.727311643835616
190,13,200,15,0.482638888888889,0.727349695585997
200,15,190,13,0.496527777777778,0.727387747336377
200,15,200,15,0.497222222222222,0.727389649923897
190,15,200,15,0.510416666666667,0.727425799086758
190,13,190,15,0.524305555555556,0.727463850837138
190,16,190,13,0.538888888888889,0.727503805175038
180,17,190,16,0.552083333333333,0.7275399543379
180,17,180,17,0.565972222222222,0.72757800608828
190,19,180,17,0.579861111111111,0.727616057838661
190,20,190,19,0.580555555555556,0.72761796042618
180,16,190,20,0.59375,0.727654109589041
190,18,180,16,0.607638888888889,0.727692161339422
190,22,190,18,0.621527777777778,0.727730213089802
190,20,190,22,0.622222222222222,0.727732115677321
190,20,190,20,0.635416666666667,0.727768264840183
190,21,190,20,0.649305555555556,0.727806316590563
190,17,190,21,0.663194444444444,0.727844368340944
190,18,190,17,0.663888888888889,0.727846270928463
190,21,190,18,0.677083333333333,0.727882420091324
190,18,190,21,0.690972222222222,0.727920471841705
200,18,190,18,0.704861111111111,0.727958523592085
190,22,200,18,0.705555555555556,0.727960426179604
200,22,190,22,0.71875,0.727996575342466
200,20,200,22,0.732638888888889,0.728034627092846
200,22,200,20,0.747222222222222,0.728074581430746
200,20,200,22,0.760416666666667,0.728110730593607
200,17,200,20,0.774305555555556,0.728148782343988
210,16,200,17,0.788194444444444,0.728186834094368
210,17,210,16,0.788888888888889,0.728188736681887
210,15,210,17,0.802083333333333,0.728224885844749
210,17,210,15,0.815972222222222,0.728262937595129
210,19,210,17,0.829861111111111,0.72830098934551
210,21,210,19,0.830555555555556,0.728302891933029
230,20,210,21,0.84375,0.72833904109589
220,11,230,20,0.857638888888889,0.728377092846271
230,14,220,11,0.871527777777778,0.728415144596651
260,14,230,14,0.885416666666667,0.728453196347032
250,15,260,14,0.899305555555556,0.728491248097413
240,21,250,15,0.913194444444444,0.728529299847793
250,17,240,21,0.927083333333333,0.728567351598174
260,16,250,17,0.940972222222222,0.728605403348554
260,13,260,16,0.954861111111111,0.728643455098935
270,18,260,13,0.96875,0.728681506849315
250,17,270,18,0.982638888888889,0.728719558599696
260,17,250,17,0.996527777777778,0.728757610350076
,,260,17,0.999305555555556,0.728765220700152
270,16,,,0.0104166666666667,0.728795662100457
260,17,270,16,0.0243055555555556,0.728833713850837
270,18,260,17,0.0381944444444444,0.728871765601218
260,16,270,18,0.0520833333333333,0.728909817351598
260,15,260,16,0.0659722222222222,0.728947869101979
260,18,260,15,0.0798611111111111,0.728985920852359
270,18,260,18,0.09375,0.72902397260274
270,22,270,18,0.107638888888889,0.72906202435312
260,19,270,22,0.121527777777778,0.729100076103501
260,18,260,19,0.122222222222222,0.72910197869102
260,17,260,18,0.135416666666667,0.729138127853881
260,21,260,17,0.149305555555556,0.729176179604262
260,17,260,21,0.163194444444444,0.729214231354642
260,21,260,17,0.177083333333333,0.729252283105023
270,25,260,21,0.190972222222222,0.729290334855403
270,17,270,25,0.204861111111111,0.729328386605784
270,17,270,17,0.21875,0.729366438356164
280,24,270,17,0.232638888888889,0.729404490106545
280,20,280,24,0.246527777777778,0.729442541856925
280,23,280,20,0.260416666666667,0.729480593607306
270,20,280,23,0.274305555555556,0.729518645357686
VRB,22,270,20,0.288194444444444,0.729556697108067
290,20,VRB,22,0.302083333333333,0.729594748858447
280,26,290,20,0.315972222222222,0.729632800608828
280,17,280,26,0.329861111111111,0.729670852359208
290,18,280,17,0.34375,0.729708904109589
280,18,290,18,0.357638888888889,0.72974695585997
280,21,280,18,0.371527777777778,0.72978500761035
280,25,280,21,0.385416666666667,0.729823059360731
290,24,280,25,0.399305555555556,0.729861111111111
270,24,290,24,0.413194444444444,0.729899162861492
270,20,270,24,0.427083333333333,0.729937214611872
290,21,270,20,0.440972222222222,0.729975266362253
290,17,290,21,0.454861111111111,0.730013318112633
290,24,290,17,0.46875,0.730051369863014
290,23,290,24,0.482638888888889,0.730089421613394
290,23,290,23,0.496527777777778,0.730127473363775
290,20,290,23,0.510416666666667,0.730165525114155
300,16,290,20,0.524305555555556,0.730203576864536
300,26,300,16,0.538194444444444,0.730241628614916
300,20,300,26,0.552083333333333,0.730279680365297
300,21,300,20,0.565972222222222,0.730317732115677
280,26,300,21,0.579861111111111,0.730355783866058
290,23,280,26,0.59375,0.730393835616438
290,18,290,23,0.607638888888889,0.730431887366819
300,21,290,18,0.621527777777778,0.730469939117199
290,22,300,21,0.635416666666667,0.73050799086758
300,22,290,22,0.649305555555556,0.73054604261796
300,16,300,22,0.663194444444444,0.730584094368341
290,21,300,16,0.677083333333333,0.730622146118721
310,22,290,21,0.690972222222222,0.730660197869102
300,18,310,22,0.704861111111111,0.730698249619482
300,18,300,18,0.71875,0.730736301369863
300,17,300,18,0.732638888888889,0.730774353120244
310,14,300,17,0.746527777777778,0.730812404870624
310,15,310,14,0.760416666666667,0.730850456621005
310,10,310,15,0.774305555555556,0.730888508371385
290,8,310,10,0.788194444444444,0.730926560121766
310,10,290,8,0.802083333333333,0.730964611872146
300,8,310,10,0.815972222222222,0.731002663622527
300,7,300,8,0.829861111111111,0.731040715372907
300,7,300,7,0.84375,0.731078767123288
290,7,300,7,0.857638888888889,0.731116818873668
290,9,290,7,0.871527777777778,0.731154870624049
280,9,290,9,0.885416666666667,0.731192922374429
280,9,280,9,0.899305555555556,0.73123097412481
290,9,280,9,0.913194444444444,0.73126902587519
300,9,290,9,0.927083333333333,0.731307077625571
300,8,300,9,0.940972222222222,0.731345129375951
300,8,300,8,0.954861111111111,0.731383181126332
310,6,300,8,0.96875,0.731421232876712
310,6,310,6,0.982638888888889,0.731459284627093
310,6,310,6,0.996527777777778,0.731497336377473
,,310,6,0.999305555555556,0.73150494672755
300,6,,,0.0104166666666667,0.731535388127854
310,6,300,6,0.0243055555555556,0.731573439878234
320,5,310,6,0.0381944444444444,0.731611491628615
000,0,320,5,0.0520833333333333,0.731649543378995
000,0,000,0,0.0659722222222222,0.731687595129376
000,0,000,0,0.0798611111111111,0.731725646879756
310,3,000,0,0.09375,0.731763698630137
340,3,310,3,0.107638888888889,0.731801750380518
000,0,340,3,0.121527777777778,0.731839802130898
330,3,000,0,0.135416666666667,0.731877853881279
360,3,330,3,0.149305555555556,0.731915905631659
360,5,360,3,0.163194444444444,0.73195395738204
010,6,360,5,0.177083333333333,0.73199200913242
020,6,010,6,0.190972222222222,0.732030060882801
000,0,020,6,0.204861111111111,0.732068112633181
000,0,000,0,0.21875,0.732106164383562
000,0,000,0,0.232638888888889,0.732144216133942
000,0,000,0,0.246527777777778,0.732182267884323
000,0,000,0,0.260416666666667,0.732220319634703
000,0,000,0,0.274305555555556,0.732258371385084
000,0,000,0,0.288194444444444,0.732296423135464
000,0,000,0,0.302083333333333,0.732334474885845
000,0,000,0,0.315972222222222,0.732372526636225
040,3,000,0,0.329861111111111,0.732410578386606
020,3,040,3,0.34375,0.732448630136986
040,5,020,3,0.357638888888889,0.732486681887367
050,3,040,5,0.371527777777778,0.732524733637747
050,3,050,3,0.372222222222222,0.732526636225266
000,0,050,3,0.385416666666667,0.732562785388128
030,3,000,0,0.399305555555556,0.732600837138508
000,0,030,3,0.413888888888889,0.732640791476408
000,0,000,0,0.427083333333333,0.732676940639269
070,5,000,0,0.440972222222222,0.73271499238965
060,6,070,5,0.454861111111111,0.73275304414003
050,3,060,6,0.46875,0.732791095890411
000,0,050,3,0.482638888888889,0.732829147640791
000,0,000,0,0.496527777777778,0.732867199391172
000,0,000,0,0.510416666666667,0.732905251141552
030,5,000,0,0.524305555555556,0.732943302891933
040,5,030,5,0.538194444444444,0.732981354642314
000,0,040,5,0.552083333333333,0.733019406392694
020,3,000,0,0.565972222222222,0.733057458143075
020,5,020,3,0.579861111111111,0.733095509893455
010,5,020,5,0.59375,0.733133561643836
020,3,010,5,0.607638888888889,0.733171613394216
000,0,020,3,0.621527777777778,0.733209665144597
010,3,000,0,0.635416666666667,0.733247716894977
030,6,010,3,0.649305555555556,0.733285768645358
050,6,030,6,0.663194444444444,0.733323820395738
000,0,050,6,0.677083333333333,0.733361872146119
020,8,000,0,0.690972222222222,0.733399923896499
000,0,020,8,0.704861111111111,0.73343797564688
000,0,000,0,0.71875,0.73347602739726
000,0,000,0,0.732638888888889,0.733514079147641
000,0,000,0,0.746527777777778,0.733552130898021
000,0,000,0,0.760416666666667,0.733590182648402
000,0,000,0,0.774305555555556,0.733628234398782
050,3,000,0,0.788194444444444,0.733666286149163
050,3,050,3,0.802083333333333,0.733704337899543
000,0,050,3,0.815972222222222,0.733742389649924
060,3,000,0,0.829861111111111,0.733780441400304
000,0,060,3,0.84375,0.733818493150685
000,0,000,0,0.857638888888889,0.733856544901065
000,0,000,0,0.871527777777778,0.733894596651446
000,0,000,0,0.885416666666667,0.733932648401826
000,0,000,0,0.899305555555556,0.733970700152207
340,5,000,0,0.913194444444444,0.734008751902588
340,3,340,5,0.927083333333333,0.734046803652968
000,0,340,3,0.940972222222222,0.734084855403349
000,0,000,0,0.954861111111111,0.734122907153729
000,0,000,0,0.96875,0.73416095890411
000,0,000,0,0.982638888888889,0.73419901065449
000,0,000,0,0.996527777777778,0.734237062404871
,,000,0,0.999305555555556,0.734244672754947
000,0,,,0.0104166666666667,0.734275114155251
340,3,000,0,0.0243055555555556,0.734313165905632
000,0,340,3,0.0381944444444444,0.734351217656012
000,0,000,0,0.0520833333333333,0.734389269406393
330,3,000,0,0.0659722222222222,0.734427321156773
330,6,330,3,0.0798611111111111,0.734465372907154
000,0,330,6,0.09375,0.734503424657534
000,0,000,0,0.107638888888889,0.734541476407915
000,0,000,0,0.121527777777778,0.734579528158295
000,0,000,0,0.135416666666667,0.734617579908676
000,0,000,0,0.149305555555556,0.734655631659056
000,0,000,0,0.163194444444444,0.734693683409437
000,0,000,0,0.177083333333333,0.734731735159817
000,0,000,0,0.190972222222222,0.734769786910198
000,0,000,0,0.204861111111111,0.734807838660578
000,0,000,0,0.21875,0.734845890410959
000,0,000,0,0.232638888888889,0.734883942161339
000,0,000,0,0.246527777777778,0.73492199391172
000,0,000,0,0.260416666666667,0.7349600456621
000,0,000,0,0.274305555555556,0.734998097412481
000,0,000,0,0.288194444444444,0.735036149162862
000,0,000,0,0.302083333333333,0.735074200913242
000,0,000,0,0.315972222222222,0.735112252663623
000,0,000,0,0.329861111111111,0.735150304414003
090,3,000,0,0.34375,0.735188356164384
050,3,090,3,0.357638888888889,0.735226407914764
000,0,050,3,0.371527777777778,0.735264459665145
000,0,000,0,0.385416666666667,0.735302511415525
000,0,000,0,0.399305555555556,0.735340563165906
000,0,000,0,0.413194444444444,0.735378614916286
360,3,000,0,0.427083333333333,0.735416666666667
340,7,360,3,0.440972222222222,0.735454718417047
030,5,340,7,0.454861111111111,0.735492770167428
030,5,030,5,0.46875,0.735530821917808
350,5,030,5,0.482638888888889,0.735568873668189
080,6,350,5,0.496527777777778,0.735606925418569
360,5,080,6,0.510416666666667,0.73564497716895
000,0,360,5,0.524305555555556,0.73568302891933
050,5,000,0,0.538194444444444,0.735721080669711
060,5,050,5,0.552083333333333,0.735759132420091
000,0,060,5,0.565972222222222,0.735797184170472
000,0,000,0,0.579861111111111,0.735835235920852
070,5,000,0,0.59375,0.735873287671233
000,0,070,5,0.607638888888889,0.735911339421613
000,0,000,0,0.621527777777778,0.735949391171994
340,3,000,0,0.635416666666667,0.735987442922374
330,3,340,3,0.649305555555556,0.736025494672755
000,0,330,3,0.663194444444444,0.736063546423135
000,0,000,0,0.677083333333333,0.736101598173516
000,0,000,0,0.690972222222222,0.736139649923896
000,0,000,0,0.704861111111111,0.736177701674277
000,0,000,0,0.71875,0.736215753424658
000,0,000,0,0.732638888888889,0.736253805175038
000,0,000,0,0.746527777777778,0.736291856925419
000,0,000,0,0.760416666666667,0.736329908675799
000,0,000,0,0.774305555555556,0.73636796042618
090,5,000,0,0.788194444444444,0.73640601217656
100,5,090,5,0.802083333333333,0.736444063926941
000,0,100,5,0.815972222222222,0.736482115677321
110,3,000,0,0.829861111111111,0.736520167427702
110,3,110,3,0.84375,0.736558219178082
120,3,110,3,0.857638888888889,0.736596270928463
120,5,120,3,0.871527777777778,0.736634322678843
130,5,120,5,0.885416666666667,0.736672374429224
000,0,130,5,0.899305555555556,0.736710426179604
000,0,000,0,0.913194444444444,0.736748477929985
000,0,000,0,0.927083333333333,0.736786529680365
000,0,000,0,0.940972222222222,0.736824581430746
000,0,000,0,0.954861111111111,0.736862633181126
000,0,000,0,0.96875,0.736900684931507
160,3,000,0,0.982638888888889,0.736938736681887
160,3,160,3,0.996527777777778,0.736976788432268
,,160,3,0.999305555555556,0.736984398782344
150,3,,,0.0104166666666667,0.737014840182648
000,0,150,3,0.0243055555555556,0.737052891933029
000,0,000,0,0.0381944444444444,0.737090943683409
150,3,000,0,0.0520833333333333,0.73712899543379
160,3,150,3,0.0659722222222222,0.73716704718417
160,5,160,3,0.0798611111111111,0.737205098934551
170,3,160,5,0.09375,0.737243150684932
150,3,170,3,0.107638888888889,0.737281202435312
000,0,150,3,0.121527777777778,0.737319254185693
